Agency,Incident Number,Arrest Date,Arrest Location,Arrest Offense by UCR Code,Arrest Type,Age,Sex,Race,Ethnicity
MSP - DFS,2019-GEE-000902,20190817,EVERETT,90,M,24,F,W,BRA
MSP - DFS,2019-GEE-000902,20190817,EVERETT,90,M,24,F,W,BRA
MSP - DFS,2019-GEE-000902,20190817,EVERETT,13A,F,24,F,W,BRA
MSP - DFS,2019-GEE-000902,20190817,EVERETT,13A,F,24,F,W,BRA
MSP - DFS,2019-0D7-005213,20190817,BOURNE,90D,M,41,M,B,U
MSP - DFS,2019-0D7-005213,20190817,BOURNE,MV,M,41,M,B,U
MSP - DFS,2019-0D7-005213,20190817,BOURNE,MV,M,41,M,B,U
MSP - DFS,2019-0D1-004492,20190817,WEYMOUTH,"520,35A",F,47,M,B,JM
MSP - DFS,2019-0D1-004492,20190817,WEYMOUTH,90D,M,47,M,B,JM
MSP - DFS,2019-0D1-004492,20190817,WEYMOUTH,MV,M,47,M,B,JM
MSP - DFS,2019-0D1-004492,20190817,WEYMOUTH,MV,M,47,M,B,JM
MSP - DFS,2019-0D1-004492,20190817,WEYMOUTH,MV,M,47,M,B,JM
MSP - DFS,2019-0D1-004492,20190817,WEYMOUTH,MV,M,47,M,B,JM
MSP - DFS,2019-0C5-003125,20190818,OXFORD,MV,M,28,M,H,PR
MSP - DFS,2019-0C5-003125,20190818,OXFORD,MV,M,28,M,H,PR
MSP - DFS,2019-0C5-003123,20190818,STURBRIDGE,90Z,W,37,F,H,DR
MSP - DFS,2019-0C5-003123,20190818,STURBRIDGE,90Z,W,37,F,H,DR
MSP - DFS,2019-0D3-006632,20190818,NEW BEDFORD,35A,F,40,M,H,PR
MSP - DFS,2019-0D3-006632,20190818,NEW BEDFORD,35A,F,40,M,H,PR
MSP - DFS,2019-0D3-006632,20190818,NEW BEDFORD,MV,M,40,M,H,PR
MSP - DFS,2019-0D3-006632,20190818,NEW BEDFORD,MV,M,40,M,H,PR
MSP - DFS,2019-0H9-008459,20190818,BOSTON,520,F,42,M,W,IRE
MSP - DFS,2019-0H9-008459,20190818,BOSTON,40A,M,42,M,W,IRE
MSP - DFS,2019-0H9-008459,20190818,BOSTON,90G,M,42,M,W,IRE
MSP - DFS,2019-0H9-008459,20190818,BOSTON,MV,M,42,M,W,IRE
MSP - DFS,2019-0H9-008459,20190818,BOSTON,MV,M,42,M,W,IRE
MSP - DFS,2019-0H7-004561,20190818,WESTWOOD,13A or 13B,M,51,M,W,ITAL
MSP - DFS,2019-0H7-004561,20190818,WESTWOOD,90D,F,51,M,W,ITAL
MSP - DFS,2019-0H7-004561,20190818,WESTWOOD,MV,M,51,M,W,ITAL
MSP - DFS,2019-0H7-004561,20190818,WESTWOOD,MV,M,51,M,W,ITAL
MSP - DFS,2019-0H3-005886,20190818,WRENTHAM,90Z,W,59,M,B,JM
